Name,Year,Latitude,Longitude,Country
 Universidade Federal da Fronteira Sul,2009,-27.1058099,-52.616632,BR
 Universidade Katyavala Bwila,2009,-12.5817603,13.4106082,AO
 Universidade Lueji A'Nkonde,2009,-7.3734902,20.8373845,AO
 Universitas Bakrie,2009,-6.2215819,106.8339739,ID
 Universitas Bakti Indonesia,2009,-8.4132676,114.2503667,ID
 Universitas Cordova,2009,-8.7594544,116.8636809,ID
 Universitas Muhammadiyah Tangerang,2009,-6.1924311,106.6310069,ID
 Universitas Musi Rawas,2009,-3.2711923,102.9166526,ID
 Universitas Pasir Pengaraian,2009,0.9300281,100.3280836,ID
 Universitas Patria Artha,2009,-5.1882149,119.4764932,ID
 Universitas Sutomo,2009,3.6092748,98.6802241,ID
 Universitas Tomakaka,2009,-2.6728565,118.9015361,ID
 Université Abou el Kacem Saâdallah d'Alger 2,2009,36.775758,3.003886,DZ
 Université Brahim Soltane Chaibout d'Alger 3,2009,36.7567944,2.983806,DZ
 Université Larbi Tebessi de Tébessa,2009,35.4281734,8.0543257,DZ
 Université Mundiapolis,2009,33.5919508,-7.603395,MA
 Université Paris-Dauphine Tunis,2009,36.8168864,10.1702446,TN
 Université Tahar Moulay de Saida,2009,34.852895,0.1475751,DZ
 Université Ziane Achour de Djelfa,2009,34.6539822,3.2845556,DZ
 University College Lillebælt,2009,55.7548532,9.4210326,DK
 University for Information Science and Technology St. Paul the Apostle,2009,41.1131175,20.8025292,MK
" University of Agricultural Sciences, Raichur",2009,16.2042686,77.3345198,IN
 University of Ardakan,2009,32.2941183,53.9937615,IR
 University of Kabianga,2009,-0.4458706,35.138089,KE
 University of Kalamoon,2003,34.092281,36.763037,SY
 University of Seychelles,2009,-4.7403938,55.5153753,SC
 Uttarakhand Ayurved University,2009,30.2591619,78.0967269,IN
 Wekerle Sándor Üzleti Foiskola,2009,47.4857247,19.0808282,HU
 Wellspring University,2009,6.2808136,5.5862605,NG
 Wenhua University,2003,30.476927,114.403634,CN
 Zachodniopomorski Uniwersytet Technologiczny w Szczecinie,2009,53.4245365,14.5355133,PL
 Astana University,2010,51.1816299,71.4164224,KZ
 Banja Luka College,2010,44.761849,17.188545,BA
 École Supérieure d'Economie d'Oran,2010,35.7029848,-0.5833304,DZ
 École Supérieure des Arts de la Ville de Liège,2010,50.6474205,5.5684703,BE
 École Supérieure Privée d'Administration des Affaires et de Droit Avicenne,2010,36.821165,10.180513,TN
 École Supérieure Privée des Technologies d'Informatique et de Management,2010,35.895695,10.581649,TN
 HEC Paris in Qatar,2010,25.3193029,51.5279858,QA
 Institut Privée des Hautes Etudes à Sousse,2010,35.8097749,10.6092767,TN
 Instituto Tecnológico de Álvaro Obregón,2010,19.3579474,-99.2393759,MX
 Instituto Tecnológico de Gustavo A. Madero II,2010,19.5541823,-99.1471347,MX
 Instituto Tecnológico de la Chontalpa,2010,18.1760171,-93.0265325,MX
 Instituto Tecnológico de Pochutla,2010,15.7063454,-96.4862822,MX
 Instituto Tecnológico de Tlalpan,2010,19.1982269,-99.1426685,MX
 Instituto Tecnológico del Norte de Nayarit,2010,21.944106,-105.1689374,MX
 Kenneth Kaunda Metropolitan University,2010,-15.4136822,28.3621616,ZM
 Laghman University,2010,38.5382322,-121.7617125,US
 Tirana Business University College,2010,41.3232575,19.7942305,AL
 Universidad Politécnica de Tapachula,2010,14.9073123,-92.2652761,MX
 University College of Mother and Family Sciences,2010,25.3907586,55.554936,AE
 Visoka poslovno tehnicka škola Doboj,2010,44.7274022,18.0964458,BA
 Visoka škola za ekonomiju i informatiku Prijedor,2010,44.9838636,16.7008013,BA
 Visoka šola za hotelirstvo in turizem Bled,2010,46.3710308,14.1100781,SI
 Aalto-yliopisto,2010,60.1866693,24.827682,FI
 Abdullah Gül Üniversitesi,2010,38.737118,35.473534,TR
 Abu Dhabi Polytechnic,2010,24.3139171,54.5606911,AE
 Agriculture and Forestry University,2010,27.6560288,84.3574617,NP
 AISECT University,2010,23.134174,77.564346,IN
 Alliance University,2010,36.0781,-79.4323,US
 AlMughtaribeen University,2010,15.5279104,32.5326124,SD
 Al-Saeeda University,2010,14.5667959,44.3887557,YE
 Anhui Wonder University of Information Engineering,2010,31.742552,117.018387,CN
 Antalya Bilim Universitesi,2010,37.051938,30.621094,TR
 Apeejay Stya University,2010,28.2142578,77.1731034,IN
 Archip,2010,50.1068856,14.4480289,CZ
 Assam Down Town University,2010,26.2016412,91.8614487,IN
 Assam Rajiv Gandhi University of Cooperative Management,2010,26.9475738,94.6278,IN
 Assam Science and Technology University,2010,26.1411567,91.667016,IN
 Avicenna University,2010,34.508705,69.139291,AF
 Avrasya Üniversitesi,2010,40.983931,39.826947,TR
 Azim Premji University,2010,12.8625774,77.6649177,IN
 Babu Banarasi Das University,2010,26.8887269,81.0590004,IN
 Banda University of Agriculture and Technology,2010,25.5269348,80.3418173,IN
 Bangladesh University of Textiles,2010,23.7603837,90.3999178,BD
 Catholic University of Cameroon,2010,5.9489043,10.1561201,CM
 Catholic University of Rwanda,2010,-2.5955143,29.7470981,RW
 Centurion University of Technology and Management,2010,18.8068529,84.1401833,IN
 CEPS-Centar za poslovne studije,2010,43.9412083,18.0789658,BA
 Chreso University,2010,-15.4010058,28.325579,ZM
 Christ Apostolic University College,2010,6.6931124,-1.6523695,GH
 Corporacion Universitaria U de Colombia,2010,6.2510067,-75.5604662,CO
 Damanhour University,2010,31.0380081,30.4331508,EG
 Deraya University,2010,28.0764451,30.8330437,EG
 Designskolen Kolding,2010,55.4862831,9.4803814,DK
 Dewey International University,2010,13.0965588,103.2034322,KH
 Dr K.N. Modi University,2010,26.3609304,75.9289046,IN
 Eckernforde Tanga University,2010,-5.101481,39.0450373,TZ
 École de Management du Gabon,2010,0.3793102,9.4992789,GA
 École Normale d'Enseignement Technique et Professionnel,2010,14.6786104,-17.4656117,SN
 École Supérieur en Génie Electrique et Energétique d'Oran,2010,35.7026501,-0.5840093,DZ
 Egypt-Japan University of Science and Technology,2010,30.8664166,29.5826626,EG
 Emirates Aviation University,2010,25.1136727,55.4118475,AE
 Erzurum Teknik Üniversitesi,2010,39.917026,41.240382,TR
 European Polytechnical University,2010,42.6109032,23.0405426,BG
 Fachhochschule Dresden,2010,51.0466159,13.7545757,DE
 Fakulteta za poslovne vede,2010,46.050419,14.510742,SI
 Far Western University,2010,28.9551321,80.1777935,NP
 Fatih Sultan Mehmet Vakif Üniversitesi,2010,41.0178642,29.0226747,TR
 FH Gesundheitsberufe OÖ,2010,48.3024301,14.3076584,AT
 Fiji National University,2010,-18.1259384,178.440091,FJ
 Fujian Jiangxia University,2010,26.064998,119.196444,CN
 Fundacion Universitaria Comfenalco Santander,2010,7.10952,-73.110954,CO
 Gawharshad Institute of Higher Education,2010,34.5002387,69.1449921,AF
 Ghalib University,2010,34.565526,69.1647316,AF
 Gharjistan University,2010,34.504372,69.1327364,AF
 Gideon Robert University,2010,-15.3699672,28.2380432,ZM
 GLA University,2010,27.6056887,77.5933245,IN
 Hamad Bin Khalifa University,2010,25.3143081,51.4322784,QA
" Hochschule für Kunst, Design und Populäre Musik Freiburg",2010,47.9920756,7.8350836,DE
 Hochschule Weserbergland,2010,52.0988464,9.3552829,DE
 IFTM University,2010,28.8185967,78.642544,IN
 Ignatius Ajuru University of Education,2010,4.8045202,6.9324129,NG
 Indian Institute of Teacher Education,2010,23.2369354,72.6368386,IN
 Indus International University,2010,31.326093,76.2617489,IN
 Institucion Universitaria de Colombia - Universitaria de Colombia,2010,4.6232342,-74.0666571,CO
 Institut Seni Indonesia Padang Panjang,2010,-0.458954,100.4036811,ID
 Institute of Southern Punjab,2010,30.2891825,71.5000505,PK
 Instituto Especializado de Educación Superior para la Formación Diplomática,2010,13.6843908,-89.2591914,SV
 Instituto Especializado de Estudios Superires de Derecho Empresarial,2012,18.457422,-69.932237,DO
 Instituto Especializado de Investigación y Formación en Ciencias Jurídicas,2008,18.460597,-69.926673,DO
 Instituto Tecnológico de Atitalaquia,2010,20.0547348,-99.1975958,MX
 Instituto Tecnológico de Milpa Alta II,2010,19.1923098,-98.9919188,MX
 International University of East Africa,2010,0.2859038,32.6078219,UG
 INTI International University,2010,2.8139714,101.7582411,MY
 Invertis University,2010,28.291916,79.493058,IN
 Iqra National University,2010,33.9739072,71.4430172,PK
 Iqra University,1998,24.838771,67.080884,PK
 Iqra'a University for Science and Technology,,15.380289,44.20627,YE
 Iran Informatic Institute,,35.698162,51.385488,IR
" Islamic Azad University of Medical Sciences, Qeshm",2010,26.974003,56.100949,IR
 Istanbul 29 Mayis Üniversitesi,2010,41.023793,29.039404,TR
 Istanbul Medeniyet Üniversitesi,2010,40.9953129,29.0645701,TR
 Istanbul Sabahattin Zaim Üniversitesi,2010,41.0334971,28.7888045,TR
 Itä-Suomen yliopisto,2010,62.8936601,27.6392295,FI
 Izmir Katip Çelebi University,2010,38.511435,27.0326556,TR
 Jaamacada Jazeera,2010,2.0391855,45.3016734,SO
 Jaypee University of Engineering and Technology,2010,24.4348466,77.1605994,IN
 Karachi School for Business and Leadership,2010,24.8893465,67.0700634,PK
 Karatina University,2010,-0.4813302,37.1277649,KE
 Karnataka Sanskrit University,2010,12.9589634,77.5723497,IN
 Khana-e-Noor University,2010,34.5265285,69.1960221,AF
" Khwaja Moinuddin Chishti Urdu, Arabi-Farsi University",2010,26.928709,80.8963305,IN
 Khwaja Yunus Ali University,2010,24.224301,89.7058371,BD
 Kühne Logistics University,2010,53.5404668,9.9943346,DE
 Lahore Garrison University,2010,31.4638309,74.4428536,PK
 Lala Lajpat Rai University of Veterinary and Animal Sciences,2010,29.146813,75.710393,IN
" Maharishi Markandeshwar University, Sadopur",2010,30.4234595,76.7748739,IN
" Maharishi Markandeshwar University, Solan",2010,30.8715694,77.0862894,IN
 Mid Western University,2010,41.8280186,-87.9993831,US
 Monad University,2010,28.7216325,77.6961996,IN
 Mon-Altius Institute,,47.919907,106.884554,MN
 Mount Kenya University Rwanda,2010,-1.9887183,30.098428,RW
 Nalanda University,2010,40.0159667,-105.2073622,US
" National Institute of Technology, Arunachal Pradesh",2010,27.148511,93.7168858,
" National Institute of Technology, Delhi",2010,28.8429798,77.1045429,IN
" National Institute of Technology, Goa",2010,15.4124152,73.9781219,IN
" National Institute of Technology, Manipur",2010,24.8320247,93.9126801,IN
" National Institute of Technology, Meghalaya",2010,25.5738788,91.8947077,IN
" National Institute of Technology, Mizoram",2010,23.7482899,92.7257323,IN
" National Institute of Technology, Nagaland",2010,25.7872385,93.7740106,IN
" National Institute of Technology, Puducherry",2010,10.9884289,79.8457156,IN
" National Institute of Technology, Sikkim",2010,27.2975355,88.3573037,IN
" National Institute of Technology, Uttarakhand",2010,30.2184454,78.7669899,IN
 National University of Study and Research in Law,2010,23.4526442,85.3173351,IN
 Navamindradhiraj University,2010,13.782514,100.5050267,TH
 Nazarbayev University,2010,51.0905303,71.3981646,KZ
 Necmettin Erbakan Üniversitesi,2010,37.857312,32.4317149,TR
 New York University Abu Dhabi,2010,24.5238948,54.4345558,AE
 NIIT University,2010,27.9614424,76.4024095,IN
 Noida International University,2010,28.3720633,77.5405955,IN
 Óbudai Egyetem,2010,47.5338768,19.0343905,HU
" Pacific University, India",2010,24.5992851,73.7762916,IN
 Port Said University,2010,31.2419362,32.3166432,EG
 Protestant Institute of Arts and Social Sciences,2010,-2.5937217,29.7485545,RW
 Psychologische Hochschule Berlin,2010,52.5127104,13.4157828,DE
 Pyongyang University of Science and Technology,2010,38.954306,125.701111,KP
 Rah-e-Saadat University,2010,36.7013437,67.0649657,AF
 Rajasthan University of Veterinary and Animal Sciences,2010,28.032533,73.329481,IN
 Rajin University of Marine Transport,1958,42.256239,130.29892,KP
" Rani Channamma University, Belagavi",2010,16.0052896,74.5052098,IN
 Rumbek University,2010,6.8110668,29.6809172,SS
 Saint Luke's College of Health Sciences,2010,39.0517215,-94.5945983,US
 Shiraz Art University,2010,37.7879584,-122.4004678,US
 Shri Venkateshwara University,2010,28.8378287,78.3496163,IN
 Shridhar University,2010,28.2731552,75.639288,IN
 Sidho Kanho Birsha University,2010,23.3612639,86.3399478,IN
 South Asian University,2010,28.5852053,77.1902517,IN
 Southern African Nazarene University,2010,-26.498463,31.364586,SZ
 Sveucilište Hercegovina,2010,43.3531129,17.7925408,BA
 Syddansk Musikkonservatorium,2010,55.4704747,8.4506202,DK
 Syed Jamaluddin Afghan Institute of Higher Education,2010,34.8603973,71.1392088,AF
 Taj Institute of Higher Education,2010,36.7119386,67.1314508,AF
" Technological University, Yamethin",2010,20.4127704,96.1414319,MM
" Texila American University, Guyana",2010,6.7592776,-58.1736503,GY
 The East African University,2010,-1.0044436,37.0156538,KE
" The Women University, Multan",2010,30.244198,71.5638643,PK
 Türk-Alman Üniversitesi,2010,41.1444508,29.1008685,TR
 Universidad Autónoma San Francisco,2010,-16.4495719,-71.600257,PE
 Universidad Ciencias de la Salud,2010,32.6247739,-115.3774647,MX
 Universidad de Ayacucho Federico Froebel,2010,-13.1482796,-74.2288087,PE
 Universidad de Ciencias y Artes de América Latina,2010,-12.0857224,-76.9086688,PE
 Universidad de Lambayeque,2010,-6.7745742,-79.8450745,PE
" Universidad de Occidente, Guatemala",2010,14.5625,-90.5529746,GT
 Universidad del Este,2010,18.4146865,-65.9840797,PR
" Universidad Interamericana para el Desarrollo, Peru",2010,-12.0563649,-77.0444485,PE
 Universidad Nacional Autónoma de Chota,2010,-6.5556637,-78.6381006,PE
 Universidad Nacional de Barranca,2010,-10.7543002,-77.7582572,PE
 Universidad Nacional de Frontera,2010,-4.909966,-80.7284424,PE
" Universidad Nacional de Tierra del Fuego, Antártida e Islas del Atlántico Sur",2010,-54.8188082,-68.3255394,AR
 Universidad Nacional Experimental Indígena del Tauca,2010,-8.4680384,-78.0380882,PE
 Universidad Nacional Intercultural de Bagua,2010,-5.6425971,-78.534225,PE
 Universidad Nacional Intercultural de la Selva Central,2010,-11.0565086,-75.3321123,PE
 Universidad Nacional Intercultural de Quillabamba,2010,-12.8566968,-72.6919329,PE
 Universidad Peruana Austral del Cusco,2010,-13.5255413,-71.9515765,PE
 Universidad Peruana de Arte Orval,2010,-12.1108862,-76.9912619,PE
 Universidad Peruana de Investigación y Negocios,2010,-12.0825774,-77.0462745,PE
 Universidad Politécnica de Apodaca,2010,25.8005942,-100.1355522,MX
 Universidad Politécnica de Quintana Roo,2010,21.180986,-86.90656,MX
 Universidad Politécnica de Tlaxcala Región Poniente,2010,19.4806135,-98.3696321,MX
 Universidad Privada de la Selva Peruana,2010,-3.7546883,-73.2471632,PE
 Universidad Privada Juan Pablo II,2010,-12.0211306,-76.9037173,PE
 Universidad Privada Leonardo Da Vinci,2010,-8.1151,-79.03194,PE
 Universidad San Andrés,2010,-34.44612,-58.529949,AR
 Universidad Tecnológica de Etchojoa,2010,26.9403489,-109.6653396,MX
 Universidad Tecnológica de la Sierra,2010,22.20172,-104.649457,MX
 Universidad Tecnológica de Puerto Peñasco,2010,31.3497458,-113.5049144,MX
 Universidad Tecnológica de Salamanca,2010,20.576826,-101.232509,MX
 Universidad Tecnológica de San Luis Río Colorado,2010,32.4377333,-114.7167499,MX
 Universidad Tecnológica del Mar de Tamaulipas Bicentenario,2010,23.778433,-97.787085,MX
 Universidade da Integração Internacional da Lusofonia Afro-Brasileira,2010,-4.2231432,-38.7246079,BR
 Universidade Federal da Integração Latino-Americana,2010,-25.4946889,-54.5632553,BR
 Universidade Mussa Bin Bique,2010,-15.1178945,39.2603243,MZ
 Universitas AMIKOM Yogyakarta,2010,-7.7605297,110.4085355,ID
 Universitas Bina Sarana Informatika,2010,-6.3106778,106.7933951,ID
 Université Centrale de Kinshasa,2010,-4.4193539,15.3092643,CD
 Université de Doba,2010,8.711569,16.8185056,TD
 Université de Sarh,2010,33.9737055,-117.3280644,US
 Université Internationale de Rabat,2010,33.9838056,-6.7257919,MA
 Université Kasa-Vubu,2010,-5.2365685,13.914399,CD
 Université Officielle de Bukavu,2010,-2.5000865,28.8447512,CD
 Université Ouaga 3S,2010,12.3787928,-1.4996863,BF
 Université Privée de Ouagadougou,2010,12.4122506,-1.4625016,BF
 Université Sainte Famille,2010,34.2503053,35.6616576,LB
 Universiteti i Prizrenit Ukshin Hoti,2010,42.206041,20.7252839,
 Universiteti Metropolitan Tirana,2010,41.320132,19.829907,AL
 Universiti Antarabangsa AlBukhary,2010,6.1328771,100.385496,MY
 University of Bagamoyo,2010,-6.7088659,39.2163645,TZ
 University of Buraimi,2010,24.2352404,55.891388,OM
 University of Economics and Law,2010,37.8700274,-122.2533803,US
 University of Eldoret,2010,0.5207424,35.2763144,KE
 University of Garmian,2010,34.6510338,45.3545624,IQ
 University of Phayao,2010,19.02971,99.9045132,TH
 University of Raparin,2010,36.2332,44.8656709,IQ
 University of Swat,2010,34.7614288,72.3602484,PK
" University of Technology, Yadanabon Cyber City",2010,21.875633,96.3665962,MM
 University of Wales Trinity Saint David,2010,52.113607,-4.07654,GB
 University of Zakho,2010,37.1135866,42.6734908,IQ
 Victoria Falls University of Technology,2010,-17.8548526,25.8358633,ZM
 Vijayanagara Sri Krishnadevaraya University,2010,15.151031,76.8771406,IN
 West End University College,2010,5.5281975,-0.3985099,GH
 Zaman University,2010,11.5824027,104.8979816,KH
 Catholic Institute of Business and Technology,2011,5.5595585,-0.2082012,GH
 École Nationale Polytechnique de Constantine,2011,36.2767234,6.5864321,DZ
 EPI Sousse,2011,35.8298115,10.5899084,TN
 Institute of Advanced Research,2011,23.1485584,72.6697346,IN
 Instituto Tecnológico de Huimanguillo,2011,17.8395743,-93.3988611,MX
 Instituto Tecnológico de San Marcos,2011,16.7644969,-99.3932904,MX
 Maihan Institute of Higher Education,2011,34.5697897,69.1308763,AF
 Oruj Institute of Higher Education,2011,33.9565603,-83.3762689,US
 Sayyed Jamaleddin Asadabadi University,2011,34.7886138,48.1290456,IR
 St. John the Baptist University,2011,-14.480342,35.273496,MW
 Universidad de Rubén Darío,2011,11.8625559,-86.2398152,NI
 Universidad Politécnica de Texcoco,2011,19.4514782,-98.9004287,MX
 Universidad Politécnica del Valle de Évora,2011,25.1180294,-108.0099928,MX
 Universidad Politécnica Metropolitana de Puebla,2011,19.001813,-98.2521928,MX
 Université de l’Atlantique,2011,5.3514517,-3.9982877,CI
 Université Euro-Afrique,2011,14.708807,-17.4810555,SN
 Adana Bilim ve Teknoloji Üniversitesi,2011,37.0382236,35.3844745,TR
 Addis Ababa Science and Technology University,2011,8.8911996,38.8108363,ET
 Adeleke University,2011,7.7603663,4.4614638,NG
 Africa International University,2011,-1.3041966,36.6840903,KE
 African Rural University,2011,0.9419172,30.8192468,UG
 AKS University,2011,24.5683204,80.7930695,IN
 Alamein University,2011,30.8373901,28.9215472,EG
 Alanya Hamdullah Emin Pasa Üniversitesi,2011,36.5482462,32.0321323,TR
" Alex Ekwueme Federal University, Ndufu-Alike",2011,6.1330343,8.1417598,NG
 Ambo University,2011,8.9823158,37.8448319,ET
 American International University West Africa,2011,13.4633001,-16.6738826,GM
 American University of Madaba,2011,31.6611744,35.8007333,JO
 Amity University Dubai,2011,25.1232836,55.4193854,AE
 Assosa University,2011,10.0894323,34.5587248,ET
 Atal Bihari Vajpayee Hindi Vishwavidyalaya,2011,23.1673978,77.4199703,IN
 AURO University,2011,21.1776046,72.7355547,IN
 B2 Visoka šola za poslovne vede,2011,46.04498,14.485134,SI
 Bago University,2011,17.2703124,96.4726163,MM
 BAHRA University,2011,31.0036677,77.0896083,IN
 Baki Ali Neft Mektebi,2011,40.3823331,49.8727047,AZ
 Bauchi State University,2011,11.8277948,10.1637877,NG
 Baze University,2011,9.0066772,7.4047476,NG
 Canadian Institute of Technology,2011,41.3188151,19.8134083,AL
 Cardiff Metropolitan University,2011,51.4957427,-3.21252,GB
 Cotton University,2011,26.1858752,91.7487038,IN
" Det Kongelige Danske Kunstakademis, Skoler for Arkitektur, Design og Konservering",2011,55.6815553,12.6036984,DK
 Dong Nai University of Technology,2011,10.9846076,106.8691285,VN
" Ecole Supérieure d'Administration,d'Economie,de Journalisme et des Métiers de l'Audiovisuel",2011,48.8422058,2.3451689,FR
 École Supérieure de Management de Tlemcen,2011,34.878263,-1.3620002,DZ
 Emirates Canadian University College,2011,25.5646167,55.5487948,AE
" Federal University, Dutse",2011,11.7070186,9.3667312,NG
" Federal University, Dutsin-Ma",2011,12.472259,7.4879122,NG
" Federal University, Kashere",2011,9.8771088,11.0033112,NG
" Federal University, Lafia",2011,8.4736865,8.5583479,NG
" Federal University, Lokoja",2011,7.7921325,6.7320881,NG
" Federal University, Otuoke",2011,4.7923375,6.3203391,NG
" Federal University, Oye-Ekiti",2011,7.7991459,5.342974,NG
" Federal University, Wukari",2011,7.877332,9.7790226,NG
 Fliedner Fachhochschule Düsseldorf,2011,51.2991869,6.7480376,DE
 Fundacion Escuela Tecnologica de Neiva Jesus Oviedo Perez,2011,2.83643,-75.29039,CO
 Fundacion Universitaria Luis G. Paez,2011,4.6486925,-74.0578466,CO
 Fundacion Universitaria Navarra,2011,2.9294801,-75.2880352,CO
 Galgotias University,2011,28.3645268,77.539859,IN
 GALIK University,1989,40.190419,44.522187,AM
 Garissa University,2011,-0.4474389,39.661089,KE
 Geetanjali University,2011,24.5542627,73.7324848,IN
 Gegee College,2002,47.917199,106.909247,MN
 Gondwana University,2011,20.1726748,79.9725995,IN
 Graphic Era Hill University,2011,30.2684303,77.9936541,IN
 Guru Kashi University,2011,29.960716,75.125434,IN
 Guru Ravidas Ayurved University,2011,31.5041753,76.0221099,IN
 Halabja University,2011,35.1733567,46.0219645,IQ
 Himachal Pradesh Technical University,2011,31.689595,76.518019,IN
 Hochschule der Wirtschaft für Management,2011,49.4693777,8.4843601,DE
" Hochschule für Wirtschaft, Technik und Kultur",2011,52.5049852,13.3778128,DE
 Hudobná a umelecká akadémia Jána Albrechta,2011,48.4613488,18.9004346,SK
" ICFAI University, Himachal Pradesh",2011,30.8767491,76.8746445,IN
" ICFAI University, Jaipur",2011,26.8889201,75.8912359,IN
" ICFAI University, Raipur",2011,21.2484754,81.4978269,IN
 Imam Malik College for Islamic Sharia and Law,2011,25.1250624,55.4100422,AE
 Imperial School of Business and Science,2011,-24.6597879,25.9133101,BW
 Institut Universitaire Panafricain,2011,6.4810487,2.6086735,BJ
 Instituto Superior de Diseño Industrial,2011,23.130753,-82.3698959,CU
 Instituto Tecnológico de Sinaloa de Leyva,2011,25.8268393,-108.2640993,MX
 Istanbul Gelisim Üniversitesi,2011,40.9979982,28.6989176,TR
 ITM University Gwalior,2011,26.137812,78.2081742,IN
 Jaamacadda Jobkey,2011,2.0322247,45.3045562,SO
 Jam Music Lab Private University,2011,48.1851029,16.4195781,AT
 JK Lakshmipat University,2011,26.8361138,75.650229,IN
 Jumeira University,2011,25.1464611,55.2552716,AE
 Karnataka Janapada Vishwavidyalaya,2011,15.0340247,75.17553,IN
 Katholieke PABO Zwolle,2011,52.506108,6.107483,NL
 Kerala University of Fisheries and Ocean Studies,2011,9.9105256,76.3173189,IN
 Kerala University of Health Sciences,2011,10.6105578,76.195231,IN
 Kerala Veterinary and Animal Sciences University,2011,11.0393733,76.3715719,IN
 Kibabii University,2011,0.6174969,34.5236778,KE
 Kirinyaga University,2011,-0.5666726,37.3202861,KE
 Kolegji Universitar Bedër,2011,41.3367237,19.814048,AL
 Kryvyi Rih National University,2011,47.9056685,33.4013124,UA
 Kumar Bhaskar Varma Sanskrit and Ancient Studies University,2011,26.4853041,91.4575888,IN
 Lahore Leads University,2011,31.5030455,74.3292085,PK
 Landmark University,2011,8.1239483,5.083383,NG
 Leibniz-Fachhochschule,2011,52.321442,9.8188189,DE
 LivingStone International University,2011,32.8517456,-97.2382056,US
 Machakos University,2011,-1.531597,37.262472,KE
 Machon Lander,2002,31.789511,35.185634,IL
 Mahatma Gandhi University of Medical Sciences and Technology,2011,26.770215,75.854521,IN
" Mahatma Gandhi University, Meghalaya",2011,26.0668006,91.8698759,IN
 Management University of Africa,2011,-1.328507,36.829057,KE
 Manipal International University,2011,2.8213058,101.7784404,MY
 Murang'a University of Technology,2011,-0.7160835,37.1460755,KE
 NIILM University,2011,29.8617481,76.4609277,IN
 Nkhoma University,2011,-13.9943175,33.780483,MW
 Oriental University,2011,22.8030801,75.8562181,IN
 Pamir Institute of Higher Education,2011,33.3371152,69.9174006,AF
 People's University,2011,34.1462045,-118.1380151,US
 Perdana University,2011,2.980072,101.699976,MY
 Pratap University,2011,27.2266743,75.9307192,IN
 Qarshi University,2011,31.4227684,74.1771448,PK
 Raffles University,2011,27.9597957,76.3959478,IN
 Rangamati University of Science and Technology,2011,22.6412812,92.1839679,BD
 Relay Graduate School of Education,2011,40.7055953,-74.0139712,US
 RK University,2011,22.2403032,70.9008546,IN
 RKDF University,2011,23.3105179,77.3601061,IN
 Rongo University,2011,-0.7611544,34.5997629,KE
 Samuel Adegboyega University,2011,6.5154536,6.1967011,NG
 Shanghai Xingwei College,2011,31.0414794,121.786691,CN
 Shiv Nadar University,2011,28.5267298,77.575363,IN
 Shwebo University,2011,22.5805414,95.7388668,MM
 South University of Science and Technology of China,2011,22.593969,113.99894,CN
 Sri Sai University,2011,32.0804715,76.5932237,IN
 St. Augustine International University,2011,0.2720769,32.6216352,UG
 St. Joseph University in Tanzania,2011,-6.7918809,39.0885615,TZ
 Sunrise University,2011,38.9098782,-104.7881033,US
 Swami Vivekanand University,2011,23.8192343,78.7994479,IN
 Swarnim Gujarat Sports University,2011,23.2318369,72.6384453,IN
 Swarnim Startup and Innovation University,2017,23.021482,72.558747,IN
 The Co-operative University of Kenya,2011,-1.2814316,36.8208087,KE
 The Maldives National University,2011,4.1707172,73.5091633,MV
 Türk Hava Kurumu Üniversitesi,2011,39.945546,32.687084,TR
 Turkmen State Institute of Culture,2011,37.8963433,58.3666988,TM
 Uka Tarsadia University,2011,21.069029,73.133224,IN
 Universidad Autónoma Municipal de Los Olivos,2011,-12.0003522,-77.0833903,PE
 Universidad de Ingeniería y Tecnología,2011,-12.1352054,-77.0221411,PE
" Universidad La Salle, Peru",2011,40.0386037,-75.1566354,US
 Universidad Latinoamericana CIMA,2011,-18.0155585,-70.242308,PE
 Universidad Loyola Andalucía,2011,41.9987765,-87.6582585,US
 Universidad María Auxiliadora,2011,-11.9783448,-77.0168261,PE
 Universidad Nacional Autónoma Altoandina de Tarma,2011,-11.4199899,-75.6892578,PE
 Universidad Nacional Autónoma de Alto Amazonas,2011,-5.8974938,-76.1287268,PE
 Universidad Nacional Autónoma de Huanta,2011,-12.9395304,-74.2442191,PE
 Universidad Nacional Autónoma de Tayacaja,2011,-12.3985308,-74.8689002,PE
 Universidad Nacional Ciro Alegría,2011,-7.8179971,-78.0494386,PE
 Universidad Nacional Tecnológica de San Juan de Lurigancho,2011,-11.9835577,-77.0095209,PE
 Universidad para el Desarrollo y la Innovación,2011,-17.7338475,-63.1698918,BO
 Universidad Politécnica Amazónica,2011,-5.7470676,-78.4494681,PE
 Universidad Politécnica de Santa Rosa Jáuregui,2011,20.8428627,-100.4330626,MX
 Universidad Privada Autónoma del Sur,2011,-16.4082534,-71.5279782,PE
 Universidad Privada de Trujillo,2011,-8.1081445,-78.99437,PE
 Universidad Tecnológica de Chetumal,2011,18.5018821,-88.347373,MX
 Universidad Tecnológica de Corregidora,2011,20.447812,-100.4271208,MX
 Universidad Tecnológica de la Babícora,2011,29.043629,-107.483721,MX
 Universidad Tecnológica de la Sierra Sur de Oaxaca,2011,16.5178626,-96.9839878,MX
 Universidad Tecnológica de Parral,2011,26.9461084,-105.7215378,MX
 Universidad Tecnológica de Poanas,2011,23.950251,-104.0382367,MX
" Universidad Tecnológica del Centro, Mexico",2011,20.535436,-100.814011,MX
